FICE_CODE,UNIVERSITY_NAME
021584,INDIANA BUSINESS COLLEGE
021596,FLORIDA BAPTIST THEOLOGICAL COLLEGE
021613,WESTON SCHOOL OF THEOLOGY
021633,UNIVERSIDAD CENTRAL DEL CARIBE
021634,STENOTYPE ACADEMY
021642,FOREST INSTITUTE OF PROFESSIONAL PSYCHOLOGY
021651,ELECTRONIC DATA PROC COLL
021686,EAST-WEST UNIVERSITY
021689,KANSAS CITY COLLEGE BIBLE SCHOOL
021706,UNITED STATES SPORTS ACADEMY
021707,BRUNSWICK COMMUNITY COLLEGE
021715,WESTERN INTERNATL UNIV
021744,TRIANGLE TECH
021752,BRISK RABBINICAL COLLEGE
021764,SOUTHERN CALIFORNIA COLLEGE OF CHIROPACTIC
021775,RIO SALADO COMMUNITY COLL
021799,ILLINOIS SCHOOL OF PROFESSIONAL PSYCHOLOGY
021822,NEW SCHOOL FOR SOCIAL RES
021829,CAMBRIDGE COLLEGE
021854,SAINT AUGUSTINE COLLEGE
021873,DARKEI NO'AM RABBINICAL COLLEGE
021875,HEALD INSTITUTE OF TECHNOLOGY - MARTINEZ
021882,STANDING ROCK COMMUNITY COLLEGE
021883,CHURCH OF GOD SCHOOL OF THEOLOGY
021889,HOBE SOUND BIBLE COLLEGE
021892,GRUSS GIRLS SEMINARY
021899,SPURGEON BAPTIST BIBLE COLLEGE
021907,RETS TECHNICAL CENTER
021916,TORAH TEMIMAH TALMUDICAL SEMINARY
021922,THOMAS EDISON STATE COLL
021989,CENTER FOR HUMANISTIC STUDIES
021994,INSTITUTO TECNICO COMERCIAL JUNIOR COLLEGE
021997,INTERNATIONAL BIBLE COLLEGE
022000,ARIZONA COLLEGE OF THE BIBLE
022032,CAREER POINT BUSINESS SCHOOL
022039,ERIE INSTITUTE OF TECHNOLOGY INC
022052,SANFORD-BROWN-FENTON
022061,CA COLLEGE/HEALTH SCIENCE
022146,BNOS JERUSALEM SEMINARY
022205,GOD'S BIBLE SCHOOL AND COLLEGE
022230,CLAYTON UNIVERSITY
022233,MAGDALEN COLLEGE
022260,EAST LOS ANGELES COLLEGE
022285,LIFE CHIROPRACTIC COLLEGE-WEST
022312,ILLINOIS MEDICAL TRAINING CENTER
022316,MGH INSTITUTE OF HEALTH PROFESSIONS
022345,BOISE BIBLE COLLEGE
022360,BAIS FRUMA
022365,LITTLE HOOP COMMUNITY COLLEGE
022372,CALIFORNIA FAMILY STUDY CENTER
022425,BASTYR COLLEGE
022427,VISTA COLLEGE
022429,UNITED TRIBES TECHNICAL COLLEGE
022448,PHILLIPS JUNIOR COLLEGE-CHARLESTON
022506,PHILLIPS JUNIOR COLLEGE
022537,TECHNICAL TRADES INSTITUTE
022568,PHILLIPS JUNIOR COLLEGE
022569,PHILLIPS JUNIOR COLLEGE OF MEMPHIS
022588,PACIFIC COAST BAPTIST BIBLE COLLEGE
022594,AMBER UNIVERSITY
022606,NATIONAL COL OF BUS & TEC
022608,HUERTAS JUNIOR COLLEGE
022623,HEALD BUSINESS COLLEGE - ROHNERT PARK
022624,YESHIVA OHR ELCHONON CHABAD WEST COAST TAL SEM
022644,BETH ROCHEL SEMINARY
022664,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE
022677,AMERICAN CAREER COLLEGE
022713,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY
022743,CONWAY SCHOOL OF LANDSCAPE DESIGN
022744,BRYANT & STRATTON COLLEGE
022768,WESTMINSTER THEOLOGICAL SEMINARY
022769,COMMUNITY COLL OF AURORA
022773,SISSETON-WAHPETON COMMUNITY COLLEGE
022781,SANTA FE COMMUNITY COLL
022788,SOUTHWEST FLORIDA COLLEGE
022795,HEART OF GEORGIA TECHNICAL INSTITUTE
022808,NEW ENGLAND INSTITUTE OF TECHNOLOGY-PALM BEACH
022809,ROANOKE BIBLE COLLEGE
022827,INTR AM U PR GUAYAMA
022828,INTR AM UNIV PR FAJARDO
022845,PILLSBURY BAPTIST BIBLE COLLEGE
022861,NAES COLLEGE
022865,ITT TECHNICAL INSTITUTE
022866,LITTLE BIG HORN COLLEGE
022884,GWINNETT TECHNICAL COLL
022885,PHILLIPS JUNIOR COLLEGE
022898,CHI INSTITUTE
022913,ART INSTITUTE OF SEATTLE
022915,ITT TECHNICAL INSTITUTE OF WEST COVINA
022916,ITT TECHNICAL INSTITUTE
022917,COGSWELL COLLEGE NORTH
022966,DEVRY UNIVERSITY-ADDISON
022993,TRINITY EPISCOPAL SCHOOL FOR MINISTRY
023011,TURTLE MOUNTAIN COMMUNITY COLLEGE
023014,OHIO VALLEY COLL OF TECH
023022,FLORIDA BIBLE COLLEGE
023036,BOHECKER’S BUSINESS COLL
023037,ACADEMY FOR CREATIVE LEARNING FOR ADULTS
023113,AMERICAN ISLAMIC COLLEGE
023141,SCHILLER INTERNATIONAL UN
023148,BALTIMORE'S INTERNATIONAL CULINARY COLLEGE
023154,NORTHEAST TEXAS COMMUNITY COLLEGE
023172,MARANATHA BAPTIST BIBLE
023201,OHR SOMAYACH INSTITUTIONS
023202,HOUSTON GRADUATE SCHOOL OF  THEOLOGY
023213,INTERNATIONAL COLLEGE AND GRADUATE SCHOOL OF THEO
023217,ITT TECHNICAL INSTITUTE
023218,ITT TECHNICAL INSTITUTE
023219,ITT TECHNICAL INSTITUTE
023230,BIBLICAL THEOLOGICAL SEMINARY
023241,FLAGLER CAREER INSTITUTE
023243,CAREERCOM COLLEGE OF BUSINESS
023286,ITT TECHNICAL INSTITUTE
023287,ITT TECHNICAL INSTITUTE
023300,YESHIVA BAIS YISROEL
023305,ART INSTITUTE OF SOUTHERN CALIFORNIA
023329,DEVRY UNIVERSITY-POMONA
023342,SOUTHEASTERN ACADEMY
023355,COLEGIO BIBLICO PENTECOSTAL DE PUERTO RICO
023413,PALO ALTO COLLEGE
023430,FORT PECK COMMUNITY COLLEGE
023482,MID SOUTH COMMUNITY COLL
023485,LAMAR UNIVERSITY-PORT ARTHUR
023506,YESHIVA AND KOLLEL HARBOTZAS TORAH
023536,TOLDOS YAKOR YOSEF
023582,LAMAR UNIVERSITY-ORANGE
023584,EDUCATION AMERICA-DENVER
023598,ITT TECHNICAL INSTITUTE
023610,ITT TECHNICAL INSTITUTE
023611,ITT TECHNICAL INSTITUTE
023612,MAGNOLIA BIBLE COLLEGE
023614,COLLIN COUNTY COMMUNITY COLLEGE
023628,INSTITUTE FOR CHRISTIAN STUDIES
023638,YESHIVA GEDOLAH RABBINICAL COLLEGE
024824,PONCE SCHOOL OF MEDICINE
025008,DAVENPORT COLLEGE-SOUTH BEND
025034,ALABAMA CHRISTIAN SCHOOL OF RELIGION
025039,WARREN COUNTY COMM COLL
025042,WALDEN UNIVERSITY
025054,ATLANTIC COLLEGE
025061,CITY UNIVERSITY OF NY
025067,OGLALA LAKOTA COLLEGE
025068,YESHIVA OF MIKDASH MELECH
025083,SOUTHEAST COMMUNTIY COLL
025106,BLACKFEET COMMUNITY COLLEGE
025116,DULL KNIFE MEMORIAL COLLEGE
025124,BAIS BINYOMIN ACADEMY
025150,BAIS MEDRASH L' TORAH
025154,CITY COLL FT.LAUDERDALE
025162,WESLEY BIBLICAL SEMINARY
025175,FORT BELKNAP COLLEGE
025179,NATIONAL THEATRE CONSERVATORY
025184,THE NATIONAL HISPANIC UNIVERSITY
025306,ST.CHARLES COMM COLL
025326,LANDMARK COLLEGE
025332,FRANK LLOYD WRIGHT SCHOOL OF ARCHITECTURE
025354,ECPI COMPUTER INSTITUTE CAPITAL CENTER
025356,CLEAR CREEK BAPTIST BIBLE COLLEGE
025384,GRACE THEOLOGICAL SEMINARY
025395,IRVINE VALLEY COLLEGE
025396,ART INSTITUTE OF DALLAS
025578,BRADLEY ACADEMY FOR VISUAL ARTS
025688,SUSSEX COUNTY COMM COLL
025694,ESCUELA DE ARTES PLASTICAS ICPR
025706,CAREERCOM JUNIOR COLLEGE OF BUSINESS
025762,MID-CONTINENT BAPTIST BIBLE COLLEGE
025875,UNIV METROPOLITANA
025906,ARGOSY UNIV/SARASOTA
025933,"HEALD COLLEGE,STOCKTON"
025954,EMPIRE STATE BAPTIST SEMINARY
025998,FL METRO UNIV-PINELLAS
026136,OKLAHOMA JUNIOR COLLEGE OF BUSINESS AND TECHNOLOGY
026142,MILLER-MOTTE TECH
026236,PARADISE VALLEY COMM COLL
029013,U OF CONN
029018,AMERICAN COLLEGE
029040,CUNY STATEN ISLAND
029048,TALMUDIC COLLEGE OF FLORIDA
029054,YESHIVA OHEL SHMUEL
029074,MONTGOMERY COLLEGE OF GERMANTOWN
029081,ST JOSEPH’S-SUFFOLK
029100,U OF DC
029124,GEORGE ROGER'S CLARK COLLEGE
029172,MID AMERICA BAPTIST SEMINARY
029188,HAMILTON TECHNICAL COLLEGE
029197,ELECTRONIC INSTITUTE-HARRISBURG
029226,YESHIVA BNEI TORAH
029229,UNIV CENTRAL DEL CARIBE
029261,CHRISTENDOM COLLEGE
029269,TEXAS A&M - TEXARKANA
029271,GUAM COMMUNITY COLLEGE
029273,UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER
029281,NEBRASKA INDIAN COMMUNITY COLLEGE
029318,FLAGLER CAREER INSTITUTE
029351,CRISWELL COLLEGE
029353,REGENT UNIVERSITY
029364,INTERNATIONAL SCHOOL OF THEOLOGY
029381,WILLIAMSON FREE SCHOOL
029384,UNIVERSITY OF PR-UTUADO
029431,DICKINSON BUSINESS SCHOOL
029432,DRAUGHONS JUNIOR COLLEGE-JOHNSON CITY
029477,IRVINE VALLEY COLLEGE
029484,DRAUGHONS JUNIOR COLLEGE-KINGSPORT
029487,AMERICAN CENTER FOR THE ALEXANDER TECHNIQUE
029491,NEW ENGLAND SCHOOL OF ACUPUNCTURE INCORPORATED
029492,ALBERT EINSTEIN MEDICAL CENTER
029497,LAS POSITAS COLLEGE
030018,FREE WILL BAPTIST BIBLE
030021,KENTUCKY MOUNTAIN BIBLE COLLEGE
030113,CAL ST UNIV-SAN MARCOS
030160,UNIVERSITY OF PR CAROLINA
030282,TRINITY COLLEGE OF FLORIDA
030330,NORTHERN MARIANAS COLLEGE
030375,INTERNATIONAL COLLEGE
030430,UNITED STATES NAVAL ACAD
030633,NORTHWEST ARKANSAS UNIV
030646,UNIV OF TEX - BROWNSVILLE
030763,BERRY COLLEGE
030830,OZARKS TECH COMM COLL
030838,HEARTLAND COMM COLLEGE
030913,REGENT UNIVERSITY
031004,COCONINO COUNTY COMM COLL
031007,CARROLL COMMUNITY COLLEGE
031060,SW MO ST UNIV WEST PLAINS
031633,PACIFIC STATES UNIVERSITY
032343,CHARTER OAK STATE COLL
032553,FLORIDA GULF COAST UNIV
033173,THE AMERICAN COLLEGE
033360,EAST LOS ANGELES COLLEGE
034283,KLAMATH COMMUNITY COLLEGE
035343,JONES INTERNAT’L UNIV
037583,BAYMON COMMUNITY COL
039653,THE NEW ENGLAND COLL OF
040953,THE KING’S COLLEGE
042295,TEXAS A&M - CENTRAL TEXAS
042421,UNIVERSITY OF NORTH TEXAS - DALLAS
066078,LIU-WESTCHESTER GRAD CAMP
066438,HAMILTON COLLEGE MASON
066603,PONTIFICAL CATHOLIC ARECI
066604,PONTIFICAL CATH U GUAYAMA
066605,PONTIFICAL MAYAGUEZ
066659,PRINCE WILLIAM SOUND C.C.
066662,TRANSPACIFIC HAWAII COLL
066935,ARIZONA STATE UNIV WEST
066988,DEVRY UNIVERSITY-LONG BCH
066989,DEKALB TECHNICAL COLLEGE
088803,VERMONT 60
088822,QUALIFYING CERTIFICATE
088823,LIBERAL ARTS 60
088848,ACCOUNTANCY BOARD OF OHIO
088851,GEORGIA BOARD OF ACCT.
099997,DOMINICAN COLLEGE
099998,PENSACOLA CHRISTIAN COLL
103639,TEXAS A&M - SAN ANTONIO
666809,COLLEGE FOR FIN PLANNING
901003,FAULKNER UNIVERSITY-MOBILE
901047,TROY STATE UNIVERSITY IN PHENIX CITY
901164,CHAPMAN COLLEGE-ACADEMIC CENTERS
901200,FULLER THEOLOGICAL SEMINARY
901459,STRAYER COLLEGE
901509,NOVA UNIVERSITY
901933,MCPHERSON COLLEGE
901937,OTTOWA UNIVERSITY/KANSAS CITY
901989,OWENSBORO COMMUNITY COLLEGE
902077,PEABODY INSTITUTE OF JOHNS HOPKINS UNIVERSITY
902249,DAVENPORT COLLEGE LANSING BRANCH
902253,DETROIT COLLEGE OF BUSINESS
902402,COPIAH-LINCOLN JUNIOR COLLEGE
902407,HINDS COMMUNITY COLLEGE - VICKSBURG/WARREN COUNTY
902440,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER
902503,SOUTHWEST MISSOURI STATE UNIVERSITY WEST PLAINS
902565,NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE
902644,UPSALA COLLEGE WIRTHS CAMPUS
902651,EASTERN NEW MEXICO UNIVERSITY ROSWELL
902657,NEW MEXICO STATE UNIVERSITY-DONA ANA BRANCH
902678,BRYANT AND STRATTON BUSINESS INSTITUTE ESTN HILLS
902690,CUNY SCHOOL OF LAW AT QUEENS COLLEGE
902754,LONG ISLAND UNIVERSITY BRENTWOOD
902772,MERCY COLLEGE PEEKSKILL BRANCH CAMPUS
902869,JAMESTOWN COMMUNITY COLLEGE CATTARAUGUS COUNTY BR
902871,MOHAWK VALLEY COMMUNITY COLLEGE ROME BRANCH
903015,BLISS COLLEGE WEST
903051,KENT STATE UNIVERSITY GEAUGA CAMPUS
903404,JOHNSON AND WALES UNIVERSITY CHARLESTON
903497,KNOXVILLE COLLEGE MORRISTOWN-CAMPUS
903599,THE UNIVERSITY OF TEXAS-PAN AMER AT BROWNSVILLE
903609,SAN JACINTO COLLEGE SOUTH CAMPUS
903940,INTER AMERICAN UNIVERSITY SCHOOL OF LAW
904580,LOCKYEAR COLLEGE
904673,BAKER COLLEGE AT OWOSSO
904799,MONROE COLLEGE NEW ROCHELLE
904804,NEW YORK INSTITUTE OF TECHNOLOGY-CENTRAL ISLIP
904863,WOOSTER BUSINESS COLLEGE
904932,DRAUGHON'S COLLEGE-ATLANTA
904933,DRAUGHONS JUNIOR COLLEGE-CHATTANOOGA
905127,SOUTHERN OHIO COLLEGE
905189,ITT TECHNICAL INSTITUTE-SCHAUMBURG
905203,SOUTHERN TECHNICAL COLLEGE
905749,ALABAMA AVIATION AND TECHNICAL COLLEGE MOBILE CAM
907111,NORTH COUNTRY COMMUNITY COL AT ELIZABETHTOWN
907591,SOUTHEAST COMMUNITY COLLEGE MILFORD CAMPUS
907944,WATTERSON CAREER CENTER
908276,BRYANT AND STRATTON BUSINESS INSTITUTE-CLAY CAMPUS
908795,ANTIOCH UNIVERSITY-SEATTLE BRANCH
908841,UNIVERSITY OF THE VIRGIN ISLANDS
909092,UNIVERSITY OF MICHIGAN-FLINT
909435,SOUTHERN JUNIOR COLLEGE
909784,"NATIONAL EDUCATION CENTER, BAUDER COLLEGE MIAMI"
910061,COMMONWEALTH COLLEGE
910198,ECPI COMPUTER INSTITUTE ROANOKE CENTER
910313,UNIVERSITY OF NEW MEXICO-VALENCIA CAMPUS
911112,FASHION INSTITUTE OF DESIGN AND MERCHANDISING
911649,LOYOLA LAW SCH
911940,ICPR JUNIOR COLLEGE
911941,AMERICAN UNIVERSITY OF PUERTO RICO
912525,CARIBBEAN UNIVERSITY
921651,ELECTRONIC DATA PROCESSING COL OF PR INC-SAN SBSTN
921660,CARIBBEAN CENTR FOR ADVANCED STUDIES/MIAMI INST PY
921966,SOUTHERN TECHNICAL COLLEGE-LITTLE ROCK
925008,DAVENPORT COLLEGE - MERRILLVILLE
925706,CAREERCOM COLLEGE OF BUSINESS
999999,CHARTERED ACCT
